tweet_created,tweet_text,tweet_category,tweet_topics,tweet_location,tweet_state,tweet_region,user_timezone,user_gender,retweet_count
2015-01-01 11:58:00,My new years resolution: Stop Aging....all these damn white hairs poppin up.,Humor,Humor about Health and Fitness Resolutions,California,CA,West,Pacific Time (US & Canada),male,0
2015-01-01 11:58:00,RT @JbGhumanJr: ...New Years Resolution: to only expose my soft shell to those who find this a gift and in turn give me that much... http:/‰Û_,Family/Friends/Relationships,Be better at keeping in touch with loved ones or friends,California,CA,West,,male,1
2015-01-01 11:58:00,"My new years resolution is to find the holy grail, dream big",Personal Growth,Use more social media,big bear/elsinore,CA,West,,male,1
2015-01-01 11:58:00,RT @BlondeWIBowhntr: My New Years resolution is to not go out for New Years next year. Hello pajamas and Netflix!,Recreation & Leisure,Spend more time on my hobby,Muskego/Milwaukee,WI,Midwest,Eastern Time (US & Canada),male,1
2015-01-01 11:59:00,New Years resolution: never give up on something I really want.,Personal Growth,Improve my attitude,San Diego is home :),CA,West,Pacific Time (US & Canada),female,0
2015-01-01 11:59:00,RT @Case_Wallin: I have no New Years resolution that after a week of 2015 I planned on forgetting about _Ù÷É_Ù÷â,Humor,Humor about not Resolutions in general,Down in Alabama,AL,South,,female,1
2015-01-01 12:00:00,RT @NurseKimaaa: My New Years Resolution is just a long list of people who won't follow me back.,Humor,Humor about Family/Friends/Relationships Resolutions,Maryland,MD,South,Eastern Time (US & Canada),male,11
2015-01-01 12:00:00,My New Years Resolution is to watch more Netflix because I know I can do that.,Recreation & Leisure,Spend more time on my hobby,UT,UT,West,Mazatlan,female,2
2015-01-01 12:00:00,New Years resolution: to watch every episode of Friends #thankyounetflix #realisticgoals,Recreation & Leisure,Spend more time on my hobby,Washington DC,DC,South,Atlantic Time (Canada),female,0
2015-01-01 12:00:00,I haven't cursed all day. My New Years resolution is working out pretty well now.,Personal Growth,Improve my attitude,Orlando,FL,South,,female,0
2015-01-01 12:00:00,For my New Years resolution I want to be more decisive. I think. #babysteps,Personal Growth,Be more positive,"Prunedale, CA",CA,West,,female,0
2015-01-01 12:00:00,My New Years Resolution is maybe insane: I want to track everything I eat. I figure the guilt of seeing it will push me to a healthier life.,Health & Fitness,Eat healthier,"Wichita, KS",KS,Midwest,Central Time (US & Canada),male,0
2015-01-01 12:00:00,Same. I love food I love money no! JUST KEEP DOING IT. We all perfect???? New Years resolution : eat more? ‰ÛÓ http://t.co/ZKDcPv2JW0,Health & Fitness,Improve my body,"Michigan, USA",MI,Midwest,Eastern Time (US & Canada),male,0
2015-01-01 12:00:00,new years resolution: stop listening to 5sos.,Humor,Humor about Family/Friends/Relationships Resolutions,‰ÏÐ•üSan Diego‰ÏÐ•ü,CA,West,Arizona,male,0
2015-01-01 12:00:00,Let's make that happen!RT @Imanqm: @natashawatley29 New Years resolution slap like Natasha Watley and meet you too ask for advice_Ù÷Û,Personal Growth,Other,"Los Angeles, Ca",CA,West,Pacific Time (US & Canada),female,1
2015-01-01 12:01:00,My New Years resolution is: to stay on track staying motivated keeping my standards making better decisions and continue to grow,Personal Growth,Focus on my self,"Buffalo, Ny",NY,Northeast,Alaska,female,0
2015-01-01 12:01:00,New Years resolution: have as much fun as possible this year,Recreation & Leisure,Other,"Los Angeles, CA",CA,West,,male,0
2015-01-01 12:01:00,NEW YEARS RESOLUTION: JUST KEEPING GOING HARD AND LET EVERYONE JUST BE LIKE WOOOOOOOOOAH,Humor,Other,"madison, wi",WI,Midwest,Eastern Time (US & Canada),male,0
2015-01-01 12:01:00,My New Years Resolution. #Hope #HopeForTheCity #ChangeTheCulture #2015 http://t.co/6VHDZehNjC,Personal Growth,Be more positive,"Madison, IL",IL,Midwest,Central Time (US & Canada),male,0
2015-01-01 12:01:00,New Years resolution: don't post so many selfies _Ù÷â,Personal Growth,Be more positive,"hudsonville, mi",MI,Midwest,Eastern Time (US & Canada),female,0
2015-01-01 12:01:00,New Years resolution :: eat less Oreos,Health & Fitness,Eat healthier,chicago,IL,Midwest,Central Time (US & Canada),male,0
2015-01-01 12:01:00,New Years resolution: stop getting so easily annoyed by people,Personal Growth,Improve my attitude,MA,MA,Northeast,,female,0
2015-01-01 12:01:00,What a coincidence it's my New Years resolution to eat more pizza _Ù¥_Ù÷È_Ù¥_Ù÷È http://t.co/EEaT33Uxyr,Personal Growth,Other,"Calhoun and Athens, Georgia",GA,South,Arizona,female,0
2015-01-01 12:01:00,RT @mvnandez: My New Years resolution is to stop using my damn phone when I'm around important people and to actually be present #itsaprobl‰Û_,Personal Growth,Use less social media,NY,NY,Northeast,,female,1
2015-01-01 12:02:00,My New Years resolution is to never drink alcohol again #strugglestreet,Personal Growth,Stop Drinking,"Alvord , Texas",TX,South,Mountain Time (US & Canada),male,0
2015-01-01 12:02:00,"New years resolution is to look 10x better than I did, for when my boyfriend gets back from college",Personal Growth,Be more positive,"Monroe, mi",MI,Midwest,,female,0
2015-01-01 12:02:00,My New Years resolution is to stop talking to the perks,Family/Friends/Relationships,Other,Royal Oak Michigan,MI,Midwest,Atlantic Time (Canada),male,0
2015-01-01 12:02:00,My New Years resolution is the same as last years. Work out. It probably won't happen. Again.,Health & Fitness,Improve my body,new york city ,NY,Northeast,,female,0
2015-01-01 12:02:00,@Divergent As my new years resolution I am hoping to get followed by you!! So please make this happen!! #InsurgentYear,Family/Friends/Relationships,Other,"Dallas,Texas",TX,South,,female,0
2015-01-01 12:03:00,RT @JBombdroppa12: My New Years Resolution includes beating @angelesdlr in tennis. Going on a date with @angelesdlr. &amp; making good grades. ‰Û_,Personal Growth,Make better decisions,"Arlington, Tx",TX,South,,male,5
2015-01-01 12:03:00,Family New Years resolution: No bein mean in 2015,Personal Growth,Be more positive,Texas,TX,South,,female,0
2015-01-01 12:03:00,My New Years resolution is to have a better resolution by 2016,Personal Growth,Be more positive,"Zionsville,Indiana ",IN,Midwest,Indiana (East),male,0
2015-01-01 12:03:00,So I already broke my New Years resolution _Ù÷É,Humor,Humor about not Keeping Resolutions,Texas y'all,TX,South,Eastern Time (US & Canada),female,0
2015-01-01 12:03:00,my New Years resolution is to not eat chocolate until the day after Valentine's Day when everything goes on sale,Health & Fitness,Eat Less Sugar,nj,NJ,Northeast,Eastern Time (US & Canada),female,0
2015-01-01 12:03:00,"I've decided on a new years resolution. It's to leave the country at least once on vacation. Whether it be with family, alone, or with frnds",Recreation & Leisure,Take more vacation,California Coast,CA,West,Pacific Time (US & Canada),female,0
2015-01-01 12:03:00,@jeffreymarshnow My New Years Resolution: Be brave and speak up about issues that matter! #NewYearsResolution,Personal Growth,Be More Confident,Nebraska,NE,Midwest,,female,0
2015-01-01 12:03:00,New Years Resolution: watch out for the fu heads.,Humor,Humor about Health and Fitness Resolutions,Brentwood ‰Ïö•ü Top,CA,West,Quito,male,0
2015-01-01 12:04:00,RT @beautyscene_: New Years Resolution: Make More Money_ÙÕü_ÙÕü_Ù÷à,Finance,Save money,Denver co,CO,West,Central Time (US & Canada),female,123
2015-01-01 12:04:00,RT @CSmoker705: New years resolution: go to more concerts,Recreation & Leisure,See a Concert/Show,keystone state,PA,Northeast,Central Time (US & Canada),male,6
2015-01-01 12:04:00,New years resolution is more gains,Finance,Cash in on my stock options,"Fairport, NY",NY,Northeast,Atlantic Time (Canada),male,3
2015-01-01 12:04:00,New Years resolution to be open minded  and enjoy the outdoors more _ÙÎ_ÙÎ_ÙÎ,Personal Growth,Read more books,california,CA,West,Arizona,female,0
2015-01-01 12:04:00,My New Years resolution is to get really hot,Personal Growth,Be more positive,"Medina County, Ohio",OH,Midwest,Central Time (US & Canada),female,0
2015-01-01 12:04:00,What's my new years resolution? 1920 x 1080 lol!,Humor,Humor about not Resolutions in general,Spokane WA,WA,West,,male,0
2015-01-01 12:04:00,@Shindelbower13 my New Years resolution this year is to be more like a white girl.,Personal Growth,Improve my appearance,"Georgetown, Kentucky ",KY,South,,male,0
2015-01-01 12:04:00,My new years resolution is to be a slutty boy.,Recreation & Leisure,Spend more time on my hobby,"Pasadena,  MD ",MD,South,,male,0
2015-01-01 12:04:00,"RT @Shar_Shebeck: New Years resolution: graduate basic training and AIT, and make it through 2015, so we can travel in 2016 _Ù÷_Ù÷ @bonekovic02",Education/Training,Get my degree,330 brookfield ohio‰ª´,OH,Midwest,,female,1
2015-01-01 12:04:00,My New Years resolution is to be less hung over today.,Health & Fitness,Stop/Quit Drinking,Los Angeles,CA,West,Pacific Time (US & Canada),male,1
2015-01-01 12:04:00,RT @brkmrn: my new years resolution? to apologize for my behavior across all social media platforms in the past two days. i was on some dum‰Û_,Personal Growth,Use more social media,NYC,NY,Northeast,Pacific Time (US & Canada),female,1
2015-01-01 12:05:00,My New Years resolution http://t.co/ntSiGxATaL,Finance,Pay off bill(s),"clearwater, fl",FL,South,Quito,female,7
2015-01-01 12:05:00,"my new years resolution was to not complain so much, but this super sized hangover is making that really hard",Personal Growth,Be more positive,Minnesota,MN,Midwest,,female,0
2015-01-01 12:05:00,New years resolution part one:Get over fear of dogs this yearGain self confidenceStudy some moreBe more socialBe more funny,Personal Growth,Be more friendly,"Hinckley, Ohio",OH,Midwest,,male,0
2015-01-01 12:06:00,RT @morganotis: My only New Years resolution is to not cheat on as many tests as I did in 2014,Education/Training,Improve Grades,"Tempe, Arizona",AZ,West,Pacific Time (US & Canada),female,2
2015-01-01 12:06:00,New Years resolution is to improve in school and baseball and as a person. There's always something to learn and improve on.,Education/Training,Improve Grades,"Germantown, Wisconsin",WI,Midwest,Eastern Time (US & Canada),male,0
2015-01-01 12:06:00,New years resolution part twoGain tolerance for annoying peoplePut more effort into speechesMake some more friends,Personal Growth,Improve my attitude,"Hinckley, Ohio",OH,Midwest,,male,0
2015-01-01 12:06:00,"New Years resolution: no smoking, drinking, partying, nothin. _Ùª_ÙÔ__Ù÷à",Health & Fitness,Stop/Quit Drinking,somerville,MA,Northeast,Atlantic Time (Canada),male,0
2015-01-01 12:06:00,New Years Resolution: Drink less....Bad start.,Humor,Humor about New Years,Pittsburgh,PA,Northeast,Eastern Time (US & Canada),male,1
2015-01-01 12:07:00,My New Years resolution is to not die,Humor,Humor about Health and Fitness Resolutions,"Tewksbury, Ma",MA,Northeast,,male,0
2015-01-01 12:07:00,New Years resolution: be more generous. Sharing is caring. http://t.co/LjF4e2gRxc,Philanthropic,Other,"Follett, TX-Manhattan, KS",TX,South,,female,0
2015-01-01 12:07:00,My New Years resolution isn't going as planned lol http://t.co/gz50YoRBCK,Humor,Humor about New Years,"YONKERS,NEW YORK ",NY,Northeast,Quito,male,0
2015-01-01 12:07:00,New Years Resolution: CAN WE GET EVEN HALF OF THE PENALTIES WE'VE GOTTEN THIS YEAR. THAT WOULD BE GREAT PROGRESS.,Personal Growth,Be more positive,"Knoxville, TN",TN,South,Central Time (US & Canada),male,0
2015-01-01 12:07:00,New years resolution... buy more car parts,Personal Growth,Spend less time on Facebook,"Romeo, MI",MI,Midwest,,male,0
2015-01-01 12:07:00,"My new years resolution to see Cassandra Cain in print with Batwoman, Helena Bertinelli and hopefully others ongoing. @DCComics @GailSimone",Recreation & Leisure,Other,Minnesota,MN,Midwest,Central Time (US & Canada),female,1
2015-01-01 12:08:00,RT @pinningnut: My New Years resolution is not to make any. It's the same every year. I'm perfect the way I am. ‰÷¼,Humor,Other,"Texas Guy in Denver, CO",CO,West,Mountain Time (US & Canada),male,13
2015-01-01 12:08:00,RT @chasedillas: My New Years resolution is definitely to practice positivity. To be as optimistic as possible and to appreciate the little‰Û_,Personal Growth,Be more positive,"Las Vegas, NV",NV,West,Arizona,female,5
2015-01-01 12:08:00,My New Years resolution is to prove that my disorders don't define me,Personal Growth,Be more positive,New York,NY,Northeast,,female,0
2015-01-01 12:08:00,New Years Resolution Get up before Noon.  —_Î¡—_¨Ñ—_ÓÑ,Time Management/Organization,Re-organize,"Anaheim, Ca.",CA,West,Pacific Time (US & Canada),male,0
2015-01-01 12:08:00,Why when I'm drinking do I think it's okay to sing loudly? That's my New Years resolution; stop singing out loud cause I know I can't sing.,Humor,Humor about Personal Growth and Interests Resolutions,"Houston, TX",TX,South,,female,0
2015-01-01 12:08:00,New Years Resolution : download 10 random fitness apps.  #resolutioncomplete,Health & Fitness,Improve my body,"Roanoke, VA, USA",VA,South,Quito,female,0
2015-01-01 12:08:00,GOT ASKED WHAT MY NEW YEARS RESOLUTION WAS LAST NIGHT AND I SAID IT WAS TO TYPE IN ALL CAPS. #STILLSTICKINTOIT,Humor,Humor about New Years,"Lexington, KY",KY,South,Eastern Time (US & Canada),female,0
2015-01-01 12:08:00,New Years resolution: see 21p in concert,Recreation & Leisure,See a Concert/Show,"White Plains, New York",NY,Northeast,Quito,female,0
2015-01-01 12:08:00,"New Years resolution (s): don't go to the gym, become less organized, and gain 25 pounds for beach season. #NewYearsResolution",Humor,Humor about Helping Others Resolutions,"Pittsburgh, PA",PA,Northeast,Eastern Time (US & Canada),male,0
2015-01-01 12:08:00,RT @Andreeeeee_3000: New Years resolution ; quit smoking _ÙÔÎ,Health & Fitness,Go to the gym more,"Rehoboth, Massachusetts",MA,Northeast,Quito,female,1
2015-01-01 12:08:00,RT @kate_gurcik: As a New Years Resolution everyone should try to be nicer to each other... We're all human and all trying to get through l‰Û_,Philanthropic,Spread Peace,New Jersey,NJ,Northeast,Eastern Time (US & Canada),female,1
2015-01-01 12:09:00,My New Years resolution is to color-coordinate my boxers with my outfit everyday. I've always been lazy about doing this.,Time Management/Organization,Re-organize,"Sioux Falls, SD",SD,Midwest,Eastern Time (US & Canada),male,0
2015-01-01 12:09:00,New Years Resolution: Make a Name for Myself. (better get started),Personal Growth,Be more positive,"Winter Park, FL",FL,South,Central Time (US & Canada),male,0
2015-01-01 12:09:00,RT @SoosIsLoose: New Years Resolution: more One Direction,Recreation & Leisure,Spend more time outside,"New York, New York",NY,Northeast,Central Time (US & Canada),female,1
2015-01-01 12:10:00,"RT @andresgda: My new years resolution is to remember this quote more often: ""Be kind, for everyone you meet is fighting a battle you know ‰Û_",Personal Growth,Respect Others,"Los Angeles, Ca",CA,West,Pacific Time (US & Canada),female,8
